,month_of_crash,day_of_week,hour_of_crash,manner_of_collision,light_condition,land_use,latitude,longitude,atmospheric_conditions_1,number_of_drunk_drivers,number_of_fatalities
10871,4,5,18,0,1,2,26.07446944,-97.51305,1,0,1
10872,6,3,18,0,1,1,44.28970833,-69.70416389,1,0,1
10873,2,5,23,0,2,1,34.41469167,-87.08136667,1,0,1
10874,5,7,21,0,2,1,35.16449722,-93.27913056,1,1,1
10875,12,4,21,0,2,1,40.00877222,-77.88483611,1,0,1
10876,8,3,22,0,2,1,34.787475,-85.59571111,1,1,1
10877,9,6,16,0,1,1,32.63078889,-80.79588889,1,1,1
10878,3,3,5,0,4,1,36.4113,-87.01105,1,0,1
10879,10,3,18,0,5,1,41.31099444,-80.30033611,1,0,1
10880,3,5,19,0,2,2,47.12367222,-122.05039167,1,1,1
10881,7,7,0,0,2,1,33.83755833,-79.80398889,1,1,1
10882,7,3,2,0,2,1,39.40928333,-86.50515556,1,0,1
10883,5,2,0,0,2,1,33.83377222,-85.01863889,1,0,1
10884,11,3,13,0,1,1,30.70058889,-92.34145,1,1,1
10885,9,5,22,0,2,1,37.01405556,-93.00197222,1,0,1
10886,3,5,23,0,2,1,39.97059722,-87.95758611,1,1,1
10887,12,6,21,0,2,1,30.586025,-89.75082778,1,1,1
10888,4,1,15,0,1,2,30.54776944,-90.4679,1,0,1
10889,11,1,18,0,1,2,34.13653056,-83.78140833,1,0,1
10890,7,7,2,0,2,2,30.26943611,-90.97255278,1,1,1
10891,2,5,17,0,2,2,30.27110278,-89.82372222,1,1,1
10892,11,6,99,0,2,2,39.92298611,-82.40923611,1,1,1
10893,3,5,12,0,1,1,33.42641111,-81.84505278,1,1,1
10894,11,3,23,0,2,1,34.73833889,-82.83023889,1,0,1
10895,7,3,6,0,1,1,34.31476944,-79.03354722,1,0,1
10896,7,7,6,0,1,1,36.38033056,-79.49419722,1,0,1
10897,6,7,13,0,1,1,36.13456389,-79.7766,1,0,1
10898,11,5,15,0,1,2,29.78803056,-94.91090556,1,1,1
10899,7,1,22,0,2,2,36.08201111,-80.38495833,1,0,1
10900,8,2,0,0,2,2,41.39973333,-73.08878333,1,1,1
10901,7,1,3,0,2,1,33.84927778,-85.85877778,1,0,1
10902,3,5,1,0,2,1,33.99656389,-79.76573611,1,1,1
10903,11,2,1,0,2,1,34.41684167,-87.15930833,1,0,1
10904,2,5,6,0,2,1,36.60863889,-94.44722222,1,0,1
10905,4,2,4,0,2,1,39.11664167,-85.640125,1,0,1
10906,1,1,6,0,4,1,41.78772222,-75.89443333,1,0,2
10907,11,7,18,0,2,1,34.76954444,-118.70266111,1,0,1
10908,9,7,23,0,2,1,44.51589444,-69.74884722,1,1,1
10909,4,7,12,0,1,1,31.99059722,-82.00046944,1,0,1
10910,10,2,6,0,1,1,33.80505278,-84.97350833,1,0,1
10911,12,4,15,0,1,1,32.13580833,-84.37569722,1,1,1
10912,9,7,16,0,1,1,38.52673333,-91.45869167,1,1,1
10913,9,5,14,0,1,1,38.47527778,-91.46288889,1,1,1
10914,12,4,12,0,1,1,34.71226111,-84.49900833,1,0,1
10915,3,6,19,0,2,1,40.41167222,-83.28923889,1,0,1
10916,6,3,23,0,2,1,30.42043889,-92.49992778,1,1,1
10917,7,5,4,0,2,1,30.54104167,-91.34969167,1,0,1
10918,5,6,16,0,2,1,29.47388333,-90.58608611,1,0,1
10919,10,7,1,0,2,1,30.58888889,-91.36541944,1,1,2
10920,2,6,6,0,2,1,32.52803056,-85.37675278,1,0,1
10921,1,2,17,0,2,1,34.96508056,-87.01479167,1,1,1
10922,12,7,17,0,2,1,36.84773889,-88.8649,1,0,1
10923,7,1,21,0,2,1,37.14854167,-84.01313333,1,1,1
10924,2,7,5,0,2,1,33.69844722,-85.26596944,1,0,1
10925,8,5,21,0,2,1,35.23823056,-92.04611389,1,1,1
10926,12,6,22,0,2,1,33.70041944,-86.404275,1,1,1
10927,6,4,23,0,2,1,33.80503056,-81.19302778,1,1,1
10928,1,2,21,0,2,1,33.12468333,-91.38455556,1,1,1
10929,12,5,17,0,3,1,42.85537222,-78.66753889,1,0,1
10930,12,3,19,0,2,1,35.32120833,-91.67709444,1,0,1
10931,8,4,6,0,1,1,32.27271667,-87.6255,1,1,1
10932,8,7,12,0,1,1,40.2463,-117.1009,1,0,1
10933,4,6,15,0,1,1,38.65636944,-82.92398889,1,0,1
10934,1,7,6,0,1,1,37.7564,-87.23646944,1,0,1
10935,10,2,14,0,1,1,42.66114167,-88.57738333,1,0,1
10936,8,5,9,0,1,1,33.55453056,-81.90791944,1,0,1
10937,11,2,15,0,1,1,42.58366667,-77.71293611,1,0,1
10938,8,6,12,0,1,1,48.06209722,-102.35384444,1,0,1
10939,5,4,12,0,1,1,34.84559167,-86.87363889,1,0,1
10940,10,4,17,0,1,1,44.08078333,-115.62232222,1,0,1
10941,5,1,8,0,1,1,33.78005556,-85.95733611,1,0,1
10942,10,1,15,0,1,1,38.73962778,-83.51902778,1,0,1
10943,7,3,19,0,1,1,43.87226389,-90.719825,1,1,1
10944,12,7,13,0,1,1,35.55196944,-85.08043056,1,0,1
10945,6,5,16,0,1,1,36.21391389,-91.61146111,1,0,1
10946,10,1,12,0,1,1,35.6589,-89.36471111,1,0,1
10947,5,3,9,0,1,1,37.09500833,-84.80369167,1,0,1
10948,1,5,16,0,1,1,40.87329722,-88.69112778,1,0,1
10949,10,6,23,0,2,2,35.21606944,-89.51758056,1,0,1
10950,4,7,20,0,2,1,35.46663889,-88.30521944,1,1,1
10951,10,1,1,0,2,1,41.71231389,-80.73057778,1,1,1
10952,9,7,0,0,2,1,39.14683056,-81.71960833,1,1,1
10953,11,5,23,0,2,2,33.50865833,-82.211,1,0,1
10954,6,4,2,0,2,1,42.69429444,-86.02266667,10,1,1
10955,9,1,11,0,1,1,36.25555,-76.98828611,10,0,1
10956,8,2,20,0,3,2,32.69805,-80.25995,10,1,1
10957,5,5,14,0,1,1,36.83899167,-87.14229444,10,0,1
10958,3,5,23,0,2,1,34.95871667,-88.24722222,2,1,1
10959,3,2,3,0,2,1,40.11357778,-85.52275,2,0,1
10960,12,1,20,0,2,1,34.59556389,-84.90976389,2,0,1
10961,11,1,16,0,1,1,38.95570278,-94.91425,2,0,1
10962,7,1,2,0,2,1,33.39346667,-80.2738,2,1,1
10963,3,1,17,0,1,1,33.22905278,-85.21584167,10,0,1
10964,2,2,10,0,1,1,34.33433611,-92.42585556,10,0,1
10965,11,1,20,0,2,1,33.50523611,-85.65615,10,1,1
10966,9,1,6,0,4,1,37.22211944,-94.832,98,1,1
10967,9,2,1,0,2,1,39.80903889,-79.38047778,5,0,1
10968,12,7,16,0,2,2,37.35150556,-92.89846667,5,1,1
10969,2,2,14,0,1,1,39.38006389,-97.04476944,98,0,1
10970,4,2,19,0,1,1,38.91328889,-78.10061944,98,0,1
10971,1,6,23,0,2,2,29.01891111,-81.21918889,98,1,1
10972,9,1,15,0,1,1,34.41111389,-78.53130556,2,1,1
10973,9,6,8,0,1,1,34.20856667,-78.84177222,2,0,1
10974,2,5,15,0,1,1,35.24099444,-79.24866667,2,0,1
10975,10,6,21,0,2,1,34.58556667,-82.26630278,2,1,1
10976,6,5,5,0,2,1,33.60476667,-82.38967222,5,0,1
10977,11,4,7,0,1,1,36.37829722,-92.44348611,5,0,1
10978,6,3,12,0,1,2,40.55996944,-84.53150278,99,0,1
10979,11,4,20,0,2,1,40.27788333,-85.65276389,10,0,1
10980,8,6,1,0,2,1,33.021,-86.99435556,10,1,1
10981,10,6,16,0,1,1,37.43578333,-87.67851667,10,0,1
10982,3,5,12,0,1,1,37.13586111,-85.98315278,10,0,1
10983,12,1,1,0,2,2,33.854275,-117.80328889,10,1,1
10984,9,6,20,0,2,2,38.22263056,-84.53426667,10,0,1
10985,10,7,7,0,4,1,36.94978889,-121.51958056,10,0,1
10986,11,4,6,0,4,1,30.84376111,-86.67516944,10,0,1
10987,8,2,19,0,1,1,34.83083056,-82.86249722,10,1,1
10988,9,5,21,0,2,1,37.21780556,-93.79044444,10,1,1
10989,5,1,0,0,2,1,31.05956667,-92.4886,10,1,1
10990,4,5,7,0,1,1,32.18008333,-81.93426944,10,0,1
10991,4,5,13,0,1,1,31.70254722,-82.80573889,10,0,1
10992,1,6,12,0,1,1,37.07417778,-85.297175,10,0,1
10993,9,1,4,0,2,1,33.71609167,-86.15994722,10,1,1
10994,6,6,11,0,1,1,38.2165,-91.81391667,10,0,1
10995,9,6,3,0,2,1,38.84430556,-91.179,10,1,1
10996,10,5,17,0,1,1,37.22947222,-93.48566667,10,0,1
10997,5,1,7,0,1,1,27.33552222,-98.67636111,10,1,1
10998,9,4,19,0,2,1,34.53713889,-79.292675,10,1,1
10999,5,5,22,0,2,1,30.20341389,-85.20906944,1,0,1
11000,8,6,99,0,2,1,30.55618056,-88.12368333,1,1,1
11001,11,7,18,0,2,1,34.66564722,-84.65425278,1,1,1
11002,10,2,11,0,1,1,30.29593889,-91.11660278,1,0,1
11003,3,4,13,0,1,1,34.58276667,-82.39969444,1,0,1
11004,4,1,10,0,1,2,29.63635278,-90.75997778,1,0,1
11005,5,1,4,0,2,1,39.29250556,-89.29939722,1,1,1
11006,8,7,2,0,2,1,41.95891111,-88.57122778,1,1,1
11007,7,5,0,0,2,1,45.26935833,-107.37918889,1,1,1
11008,7,4,13,0,1,1,32.426475,-81.37097222,1,0,1
11009,9,1,19,0,1,1,34.07124444,-80.08217222,1,1,1
11010,5,6,0,0,2,1,41.32128889,-76.90288056,1,1,1
11011,3,2,17,0,1,1,34.45742778,-80.07556944,1,0,1
11012,7,6,13,0,1,1,38.63774167,-95.75208333,1,0,1
11013,9,4,16,0,1,1,43.30766667,-75.47349444,1,0,1
11014,4,1,20,0,5,1,40.78901111,-78.12110833,1,1,1
11015,11,2,11,0,1,1,34.21858056,-82.33753056,1,0,1
11016,8,3,22,0,2,1,37.06696667,-98.03808056,98,1,1
11017,5,5,8,0,1,1,31.27945278,-83.882625,1,0,1
11018,4,2,6,0,4,1,30.63875,-90.03164167,1,0,1
11019,3,4,15,0,1,2,36.21878889,-85.41498056,1,0,1
11020,11,6,6,0,4,2,42.83814722,-76.97858611,1,0,1
11021,7,5,8,0,1,1,35.75446944,-96.63495556,1,0,2
11022,2,6,22,0,2,2,38.37611111,-76.61051389,1,0,1
11023,10,7,16,0,1,1,31.260025,-90.39711944,1,0,1
11024,10,7,17,0,1,1,34.34234722,-89.04776944,1,1,1
11025,10,5,15,0,1,1,34.06019444,-113.04613056,1,0,1
11026,10,3,12,0,1,1,37.19491389,-82.88929444,1,0,1
11027,5,1,12,0,1,1,33.22775,-91.92451667,1,0,1
11028,3,5,14,0,1,1,40.47708056,-86.05085833,1,0,1
11029,8,5,2,0,2,2,31.05021111,-83.76629722,1,1,1
11030,5,2,4,0,3,2,30.24231944,-93.1581,1,1,1
11031,10,7,9,0,1,2,33.83641667,-83.38287222,1,0,1
11032,1,1,7,0,1,1,34.0854,-96.6625,1,1,1
11033,4,1,8,0,1,1,29.88341667,-90.98749167,1,0,1
11034,12,6,14,0,1,1,34.53880278,-84.26493333,1,1,1
11035,8,2,9,0,1,1,36.93375,-90.16994444,1,0,1
11036,12,6,23,0,2,1,39.56430556,-92.95897222,10,0,1
11037,4,7,6,0,1,2,35.6945,-81.21933889,10,0,1
11038,6,5,19,0,1,1,29.34954167,-95.77786111,1,0,1
11039,2,1,22,0,3,1,35.42683889,-81.495775,1,0,2
11040,10,6,14,0,1,1,31.77967778,-94.10761111,1,0,1
11041,8,7,11,0,1,1,33.239375,-95.93921944,1,0,1
11042,10,7,22,0,2,1,32.85531111,-96.14965,1,1,1
11043,12,7,22,0,1,2,32.41401111,-96.47249167,1,1,1
11044,5,3,20,0,2,1,34.61802222,-79.01046389,1,0,1
11045,3,7,18,0,1,1,41.98380833,-77.33867778,1,1,1
11046,5,2,22,0,2,1,35.48270556,-79.10296111,1,1,1
11047,7,1,3,0,2,1,35.92329167,-79.94172778,1,1,1
11048,12,1,17,0,5,1,35.80633056,-81.78758056,1,0,1
11049,3,2,18,0,1,1,41.614125,-79.75968333,1,1,1
11050,4,7,4,0,2,1,35.87388056,-83.21908056,1,1,1
11051,6,2,12,0,1,1,40.66144167,-76.02232778,1,0,1
11052,12,1,9,0,1,1,31.25055833,-83.24120833,1,0,1
11053,1,2,20,0,2,1,30.33643611,-90.84023333,1,1,1
11054,8,2,1,0,3,1,45.43802222,-88.63900556,1,1,1
11055,9,3,21,0,2,1,41.41963611,-75.39930833,1,0,1
11056,3,4,18,0,1,2,41.70503333,-81.34908056,1,0,1
11057,8,2,4,0,2,1,33.94986111,-79.69533611,1,1,1
11058,6,6,11,0,1,1,34.10171944,-86.40580556,1,1,1
11059,6,2,18,0,1,1,34.62388056,-85.80102222,1,0,1
11060,5,3,17,0,1,1,35.89056111,-77.52610556,1,1,1
11061,9,3,8,0,1,1,36.03728611,-79.76566944,1,0,1
11062,11,3,17,0,1,2,29.75000278,-95.64456667,1,0,1
11063,9,7,1,0,2,1,35.18516944,-77.05846667,1,1,1
11064,7,1,3,0,3,2,35.01740556,-78.70918333,1,0,1
11065,6,4,0,0,2,1,35.98608056,-86.41905,1,1,1
11066,9,5,3,0,2,1,34.29774722,-85.98861944,1,0,1
11067,5,4,20,0,2,1,34.068775,-80.21951111,1,1,1
11068,10,7,0,0,3,2,36.633175,-87.42722222,1,1,1
11069,1,2,19,0,2,1,36.69075,-92.31061111,1,1,1
11070,8,1,1,0,2,1,43.30176667,-89.59522222,1,0,1
11071,8,7,3,0,2,1,32.57762222,-89.31481111,1,0,1
11072,3,7,13,0,1,2,30.99403889,-92.049675,1,0,1
11073,11,7,22,0,3,1,33.41473056,-81.69733889,1,1,1
11074,7,7,2,0,3,2,38.06795278,-84.44073611,1,1,1
11075,10,6,19,0,2,1,30.07887778,-92.22895278,1,1,1
11076,2,5,17,0,5,1,34.58796944,-94.26764722,1,0,1
11077,7,6,5,0,4,1,43.84165833,-75.92720278,1,0,1
11078,9,6,17,0,1,1,32.83847222,-86.64610556,1,0,1
11079,11,7,15,0,1,1,35.01078333,-82.07480833,1,0,1
11080,10,7,21,0,3,1,41.56264722,-81.05183333,1,0,1
11081,1,4,19,0,2,1,37.89326111,-84.49076389,1,1,1
11082,9,4,22,0,2,1,30.73561389,-91.62511111,1,1,1
11083,4,4,3,0,2,2,31.82991944,-81.68186944,1,0,1
11084,5,2,23,0,2,2,30.61684722,-90.11450833,1,1,1
11085,2,5,3,0,2,2,30.60952778,-87.85204444,1,0,1
11086,6,1,22,0,2,2,41.15600278,-87.933375,1,0,1
11087,5,1,0,0,3,2,40.314425,-80.01985,1,1,1
11088,7,6,0,0,2,1,41.32969167,-80.31491389,1,1,1
11089,11,5,23,0,2,2,30.61209444,-91.444075,1,1,1
11090,5,7,20,0,2,1,35.64270278,-80.41174722,10,1,1
11091,6,6,20,0,1,1,35.52973889,-80.82782778,10,1,1
11092,6,5,16,0,1,2,40.03979167,-82.95092778,10,0,1
11093,4,7,21,0,2,1,37.03916667,-84.96029167,2,1,1
11094,10,7,16,0,1,1,43.19803333,-77.90145833,2,0,1
11095,7,4,11,0,1,1,37.73111944,-80.03488889,98,0,1
11096,6,1,1,0,2,2,38.42245833,-105.20867778,98,1,1
11097,12,7,23,0,2,1,34.82636667,-84.84710278,2,0,1
11098,12,6,22,0,3,1,29.53135,-90.33671111,2,0,1
11099,12,3,7,0,2,1,38.93545833,-84.868225,2,0,1
11100,12,5,5,0,3,2,34.07429722,-83.87186667,2,1,1
11101,7,6,8,0,1,2,41.81363333,-72.76232222,2,0,1
11102,9,5,14,0,1,1,39.14571944,-75.67396667,2,1,1
11103,2,2,15,0,1,1,35.92011944,-83.17378889,2,0,1
11104,7,6,0,0,2,2,40.90895278,-81.35711667,10,1,1
11105,1,1,21,0,2,1,37.44812778,-122.33533889,10,0,2
11106,1,1,19,0,2,1,43.10346389,-75.16126111,10,1,1
11107,12,7,15,0,1,1,34.59019444,-84.74241944,10,1,1
11108,11,3,14,0,1,1,31.66021111,-82.98180278,10,0,1
11109,7,5,2,0,2,1,32.19170278,-93.90165556,10,1,1
11110,3,4,20,0,2,1,43.29768611,-77.98287222,10,0,1
11111,3,7,12,0,1,2,29.63172778,-90.67451944,10,0,1
11112,6,7,4,0,2,2,32.15355833,-91.72848889,10,0,1
11113,12,3,12,0,1,1,33.31919722,-87.65128056,10,0,2
11114,4,6,15,0,1,1,43.15469722,-75.93526667,10,0,1
11115,12,4,10,0,1,1,28.12928611,-82.14807222,1,0,1
11116,8,7,3,0,2,1,42.5153,-79.27308056,1,0,1
11117,9,6,18,0,1,1,37.35822222,-89.85061111,1,1,1
11118,1,1,2,0,3,2,30.25277778,-84.23444444,1,1,1
11119,5,4,19,0,5,1,33.34580556,-87.56066944,1,0,1
11120,6,3,13,0,1,1,39.04599444,-75.45797222,1,0,1
11121,2,5,22,0,2,2,41.52258889,-71.55355278,1,1,1
11122,7,1,18,0,1,1,37.72891944,-82.76256667,1,0,1
11123,6,7,13,0,1,1,37.72631111,-84.37751944,1,1,1
11124,12,3,14,0,1,1,38.21477778,-93.0625,1,0,1
11125,10,5,12,0,1,1,39.89449167,-77.19589444,1,0,1
11126,1,3,14,0,1,1,40.21188611,-80.11763889,1,0,1
11127,8,5,15,0,1,1,34.37850556,-79.29530556,1,0,1
11128,12,7,22,0,2,2,32.01608611,-81.30358056,1,1,1
11129,7,2,0,0,2,1,40.21348889,-75.91184722,1,1,1
11130,10,5,14,0,1,1,36.85144444,-90.68422222,1,0,1
11131,8,1,14,0,1,1,39.15938889,-82.48438611,1,0,1
11132,3,3,12,0,1,1,36.57825,-85.30418889,1,0,1
11133,11,4,8,0,1,1,36.74385833,-91.92165833,1,0,1
11134,8,4,12,0,1,1,36.1862,-95.5287,1,0,1
11135,1,6,21,0,2,1,40.31426944,-74.99957222,1,1,1
11136,5,5,10,0,1,1,39.31602778,-94.16961111,2,0,1
11137,5,7,11,0,1,1,37.31376667,-122.18095,10,0,1
11138,11,7,14,0,1,1,38.20284444,-120.72415278,10,0,1
11139,11,1,18,0,2,2,36.71971944,-119.78661111,10,0,1
11140,11,5,13,0,1,1,35.99063611,-82.18253611,1,0,1
11141,9,1,12,0,1,1,34.90043333,-79.6904,1,0,1
11142,10,5,11,0,1,1,36.33802778,-80.32973056,1,0,1
11143,9,2,5,0,2,1,32.93241944,-89.61393056,1,1,1
11144,5,7,4,0,2,1,35.88234167,-82.32123333,1,1,1
11145,12,1,21,0,2,2,33.67544722,-117.66843889,1,0,1
11146,2,2,23,0,2,1,34.36248056,-117.60396389,1,1,1
11147,6,6,15,0,1,1,36.15082222,-81.13327778,1,0,1
11148,4,5,16,0,1,1,36.30833333,-80.28458611,1,1,1
11149,4,1,2,0,2,1,35.50630833,-78.4377,1,0,1
11150,6,6,7,0,1,1,35.78759444,-82.85724167,1,1,1
11151,12,7,11,0,1,1,34.94412222,-79.26670833,1,0,1
11152,7,7,0,0,3,2,42.40605833,-83.16164167,1,0,1
11153,1,7,23,0,3,2,40.50893889,-79.94611667,1,0,1
11154,11,3,3,0,3,2,26.19361111,-80.208975,1,0,1
11155,4,1,2,0,2,2,35.76821111,-86.40296111,1,0,1
11156,11,2,20,0,2,1,34.91292778,-80.52470556,1,1,1
11157,6,2,20,0,2,1,34.89887222,-111.73181944,1,1,1
11158,4,6,22,0,2,1,30.43959722,-89.45018333,1,0,1
11159,11,4,18,0,2,1,43.76914444,-89.31072778,1,0,1
11160,3,4,6,0,2,1,42.05220833,-90.37744444,1,1,1
11161,1,7,13,0,1,1,34.43720833,-82.55226944,1,0,1
11162,4,7,12,0,1,1,36.70677778,-92.52602778,1,0,1
11163,3,1,0,0,2,1,35.64553611,-79.83880833,1,0,1
11164,9,2,0,0,2,1,35.5339,-81.59332778,1,0,1
11165,9,5,1,0,2,1,36.40069722,-77.74616111,1,1,1
11166,7,6,22,0,2,1,42.13618611,-95.74784444,1,1,1
11167,7,5,2,0,2,1,35.98802222,-78.89203056,1,1,1
11168,5,1,8,0,1,1,33.64957222,-116.39545833,1,0,1
11169,6,3,11,0,1,1,32.06689722,-89.52825556,1,0,1
11170,11,5,11,0,1,1,36.29293889,-82.93823889,1,0,1
11171,10,6,14,0,1,1,34.43863611,-90.20033889,1,1,1
11172,9,1,10,0,1,1,38.66486389,-119.72692222,1,0,1
11173,11,6,10,0,1,1,35.59313889,-89.32283056,1,1,1
11174,8,3,2,0,2,1,34.25290833,-81.34120833,1,1,1
11175,7,7,23,0,2,1,34.918125,-82.87413611,1,0,1
11176,12,6,10,0,1,1,33.68291111,-80.02441111,1,0,1
11177,11,1,14,0,1,1,34.95943056,-82.24208889,1,0,1
11178,6,5,12,0,1,1,40.04409167,-79.46166667,1,0,1
11179,5,1,16,0,1,1,38.65491667,-122.59874722,1,0,1
11180,11,5,11,0,1,1,41.49600833,-91.40960833,1,0,1
11181,9,1,9,0,1,1,45.36360833,-90.82263333,1,0,1
11182,11,7,16,0,1,1,37.84863889,-92.37163889,1,0,1
11183,2,2,18,0,2,1,44.97981944,-92.77765556,1,0,1
11184,12,4,23,0,2,1,34.57998056,-82.107475,1,0,1
11185,2,7,0,0,2,1,36.66491667,-93.85697222,1,1,1
11186,5,2,9,0,1,1,34.902975,-89.21130556,1,0,1
11187,9,6,20,0,2,1,46.02417778,-98.71488056,1,1,1
11188,9,5,19,0,5,1,46.848675,-97.22140278,1,0,1
11189,9,7,19,0,2,1,42.992375,-72.41801667,1,1,1
11190,12,4,6,0,2,1,35.07518611,-92.57165,1,0,1
11191,6,1,5,0,4,1,33.63687778,-88.30648611,1,0,1
11192,8,1,0,0,2,1,41.82975,-80.85597778,1,1,1
11193,10,1,19,0,2,1,33.89451111,-80.50268056,1,1,1
11194,8,1,1,0,2,1,31.56251389,-83.48510556,1,1,1
11195,2,2,23,0,2,1,40.60309722,-79.46343611,1,0,1
11196,10,5,18,0,5,1,34.18078056,-89.01381667,1,0,1
11197,2,1,12,0,1,1,32.9748,-115.33869722,1,0,1
11198,7,7,7,0,1,1,36.69941389,-87.48249167,1,1,2
11199,1,6,16,0,1,1,36.05516111,-106.06348889,1,1,1
11200,6,4,16,0,1,1,41.82827222,-122.96281389,1,0,1
11201,10,7,13,0,1,1,37.17005556,-91.61719444,1,0,1
11202,11,2,14,0,1,1,34.52051111,-81.0183,1,1,1
11203,9,7,6,0,9,1,36.13115278,-96.37951667,1,1,1
11204,2,7,12,0,1,2,36.37006944,-94.25792222,1,0,2
11205,4,7,99,0,2,2,29.67245,-91.09283889,1,0,1
11206,4,4,16,0,1,2,41.76326111,-73.11025278,1,1,1
11207,6,5,16,0,1,2,36.22568056,-82.68676944,1,0,1
11208,10,7,2,0,2,1,33.76921944,-81.83658056,1,1,1
11209,12,3,17,0,2,1,34.59183889,-82.10306111,1,0,1
11210,7,3,21,0,2,1,39.73866667,-77.45206389,1,0,1
11211,11,4,7,0,1,2,35.50483889,-84.95141944,1,0,1
11212,4,2,20,0,1,2,39.87971111,-76.52289444,1,1,1
11213,4,7,13,0,1,2,43.37573056,-72.33412222,1,0,1
11214,7,6,15,0,1,2,40.89709167,-75.81276944,1,0,2
11215,12,6,14,0,1,2,34.84063611,-82.60102778,1,0,1
11216,8,2,23,0,2,2,42.01638056,-72.31746111,1,1,1
11217,11,7,2,0,2,2,40.76931389,-76.73883333,1,1,1
11218,10,7,1,0,3,1,33.52536111,-80.62650278,1,1,1
11219,1,4,0,0,3,1,41.35914444,-78.55171944,1,0,1
11220,9,6,13,0,1,1,36.12348889,-120.59452222,1,0,1
11221,7,3,15,0,1,1,43.46510833,-91.01200278,1,0,1
11222,8,5,15,0,1,1,39.37439722,-80.34784167,1,0,1
11223,2,5,10,0,1,1,34.19493056,-82.47533333,1,0,1
11224,8,4,6,0,2,1,33.27376667,-81.38480556,1,1,1
11225,7,2,0,0,2,2,42.84219167,-70.94951667,1,0,1
11226,4,2,20,0,2,1,34.70708611,-79.41788333,1,1,1
11227,6,5,20,0,2,1,33.36628333,-89.0013,1,0,3
11228,3,5,2,0,3,2,40.017025,-75.32614722,1,1,1
11229,8,3,6,0,1,2,37.28632222,-81.21630278,1,1,1
11230,9,4,13,0,1,2,39.23988056,-76.03122778,1,1,1
11231,3,7,21,0,2,1,37.75162222,-83.61918611,1,1,1
11232,5,1,7,0,2,1,37.73818611,-85.25757778,1,1,1
11233,3,5,9,0,1,2,40.44549444,-76.00873889,1,0,1
11234,11,1,17,0,6,1,40.51938889,-95.11647222,1,1,1
11235,2,1,1,0,2,1,40.62635556,-78.85026389,1,1,1
11236,10,7,99,0,9,1,30.58910833,-90.39810556,1,0,1
11237,3,1,23,0,2,1,40.48351667,-76.93170278,1,1,1
11238,10,3,4,0,2,1,33.06170833,-112.24690556,1,0,1
11239,10,2,9,0,1,2,35.8906,-83.7252,1,0,2
11240,12,4,19,0,2,1,40.49209444,-99.08483056,1,1,1
11241,7,6,3,0,3,2,44.76575833,-93.122475,1,1,1
11242,6,4,22,0,3,2,34.94845833,-81.95854444,1,0,1
11243,10,5,7,0,4,1,33.80073889,-81.04125833,1,1,1
11244,1,5,7,0,4,1,41.80826111,-92.18659722,1,0,2
11245,5,1,17,0,1,2,35.12323056,-82.06226667,1,1,1
11246,9,7,6,0,4,1,43.06036111,-112.80893056,1,0,1
11247,3,7,2,0,2,1,34.14746667,-82.06781667,1,1,1
11248,7,5,21,0,2,1,34.61205833,-89.86709167,1,0,1
11249,9,1,0,0,2,1,34.64068611,-90.34606667,1,0,1
11250,11,3,17,0,1,1,42.78098611,-71.90494722,1,0,1
11251,3,3,13,0,1,1,42.15442222,-72.20969444,1,0,1
11252,5,4,18,0,1,1,46.62918056,-116.69806944,1,1,1
11253,9,3,11,0,1,1,43.65736667,-116.47332778,1,0,1
11254,3,7,22,0,2,2,41.99510833,-70.74156111,1,1,1
11255,3,5,9,0,1,1,46.75839167,-122.02970278,1,0,1
11256,10,6,8,0,1,1,30.99094167,-83.62802222,1,0,1
11257,6,7,6,0,1,1,35.73364167,-91.93111389,1,0,1
11258,12,5,6,0,2,1,36.74555556,-91.98269444,1,0,1
11259,9,6,5,0,2,1,32.98279722,-83.27382222,1,0,1
11260,2,1,21,0,2,1,37.36419722,-82.79238611,1,1,1
11261,3,1,1,0,2,1,40.94360833,-82.67000833,1,0,1
11262,5,2,99,0,4,1,35.13446111,-87.04778889,1,0,1
11263,11,7,2,0,2,1,31.12195,-88.49785,1,0,1
11264,9,7,23,0,2,1,32.54271667,-81.58101389,1,1,1
11265,6,1,21,0,2,1,38.51733056,-75.64061111,1,1,1
11266,1,6,20,0,2,1,36.54575,-91.97144444,1,1,1
11267,6,3,1,0,2,1,35.63315556,-91.950825,1,1,1
11268,7,4,16,0,1,1,33.635975,-81.44286389,1,1,1
11269,10,5,18,0,1,1,37.84255833,-88.66539722,1,0,1
11270,2,1,18,0,1,1,38.37166111,-89.72288056,1,1,1
11271,1,5,15,0,1,1,30.85565278,-88.83372778,1,0,1
11272,9,3,15,0,1,1,41.41748333,-78.68852778,1,0,1
11273,1,7,7,0,4,1,33.25584444,-82.74700556,1,0,1
11274,6,7,23,0,2,1,41.30989167,-81.10686667,1,1,2
11275,3,4,20,0,2,1,33.26323611,-83.57673056,1,1,1
11276,2,1,0,0,2,1,33.50134444,-83.65201389,1,0,1
11277,3,3,14,0,1,1,34.56300833,-88.84990833,1,0,1
11278,10,6,1,0,2,2,35.79326111,-83.54481944,1,1,1
11279,8,3,21,0,2,2,30.50616111,-91.20758056,1,1,1
11280,3,1,21,0,2,2,30.22456111,-90.855725,1,0,1
11281,7,5,5,0,2,1,32.10336111,-92.14904167,1,0,1
11282,10,6,19,0,2,1,40.64369444,-76.79078611,1,1,1
